Dates,DayOfWeek,PdDistrict,Address,X,Y
12.02.2015,Thursday,CENTRAL,1600 Block of THE EMBARCADERONORTH ST,-122.4107742,37.80843502
12.02.2015,Thursday,MISSION,2600 Block of 21ST ST,-122.4082081,37.75773276
12.02.2015,Thursday,MISSION,2600 Block of 21ST ST,-122.4082081,37.75773276
12.02.2015,Thursday,NORTHERN,VANNESS AV . HICKORY ST,-122.4194159,37.77590461
12.02.2015,Thursday,SOUTHERN,200 Block of 12TH ST,-122.4156043,37.77109779
12.02.2015,Thursday,SOUTHERN,200 Block of 12TH ST,-122.4156043,37.77109779
12.02.2015,Thursday,NORTHERN,1200 Block of VANNESS AV,-122.421442,37.78685165
12.02.2015,Thursday,SOUTHERN,800 Block of 7TH ST,-122.4004551,37.77078171
12.02.2015,Thursday,NORTHERN,POLK ST . ELLIS ST,-122.4193663,37.78402805
12.02.2015,Thursday,MISSION,1000 Block of POTRERO AV,-122.4065391,37.75648641
12.02.2015,Thursday,MISSION,600 Block of VALENCIA ST,-122.4217477,37.76274366
12.02.2015,Thursday,TARAVAL,1800 Block of OCEAN AV,-122.4616832,37.72518972
12.02.2015,Thursday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.02.2015,Thursday,PARK,400 Block of PARNASSUS AV,-122.4582208,37.7633124
12.02.2015,Thursday,INGLESIDE,0 Block of CHENERY ST,-122.4256245,37.74094952
12.02.2015,Thursday,NORTHERN,1800 Block of GOUGH ST,-122.4257792,37.79041332
12.02.2015,Thursday,CENTRAL,JONES ST . JEFFERSON ST,-122.4174486,37.80801225
12.02.2015,Thursday,PARK,0 Block of BRODERICK ST,-122.4385447,37.77060027
12.02.2015,Thursday,MISSION,500 Block of CASTRO ST,-122.4348568,37.76007771
12.02.2015,Thursday,NORTHERN,100 Block of STEINER ST,-122.4318346,37.77027076
12.02.2015,Thursday,NORTHERN,100 Block of STEINER ST,-122.4318346,37.77027076
12.02.2015,Thursday,TARAVAL,1600 Block of 19TH AV,-122.4767572,37.7570155
12.02.2015,Thursday,TARAVAL,1600 Block of 19TH AV,-122.4767572,37.7570155
12.02.2015,Thursday,NORTHERN,100 Block of STEINER ST,-122.4318346,37.77027076
12.02.2015,Thursday,NORTHERN,100 Block of LARKIN ST,-122.4166077,37.77913875
12.02.2015,Thursday,CENTRAL,1300 Block of VALLEJO ST,-122.4199196,37.79722317
12.02.2015,Thursday,NORTHERN,OAK ST . LAGUNA ST,-122.4258917,37.7745986
12.02.2015,Thursday,BAYVIEW,INGALLS ST . SHAFTER AV,-122.3851225,37.72785972
12.02.2015,Thursday,NORTHERN,600 Block of VANNESS AV,-122.4206914,37.78148325
12.02.2015,Thursday,SOUTHERN,800 Block of HOWARD ST,-122.4037933,37.78232359
12.02.2015,Thursday,SOUTHERN,800 Block of HOWARD ST,-122.4037933,37.78232359
12.02.2015,Thursday,CENTRAL,POLK ST . BAY ST,-122.4234681,37.80435425
12.02.2015,Thursday,SOUTHERN,900 Block of HARRISON ST,-122.4027427,37.77839909
12.02.2015,Thursday,CENTRAL,PACIFIC AV . POWELL ST,-122.4100789,37.79649324
12.02.2015,Thursday,CENTRAL,PACIFIC AV . POWELL ST,-122.4100789,37.79649324
12.02.2015,Thursday,BAYVIEW,0 Block of CARGO WY,-122.3799518,37.74210344
12.02.2015,Thursday,MISSION,20TH ST . CHURCH ST,-122.4280517,37.75808998
12.02.2015,Thursday,MISSION,20TH ST . CHURCH ST,-122.4280517,37.75808998
12.02.2015,Thursday,INGLESIDE,500 Block of SAWYER ST,-122.4155918,37.71067452
12.02.2015,Thursday,BAYVIEW,1200 Block of PALOU AV,-122.3843367,37.73031898
12.02.2015,Thursday,BAYVIEW,1200 Block of PALOU AV,-122.3843367,37.73031898
12.02.2015,Thursday,PARK,17TH ST . ROOSEVELT WY,-122.4453086,37.76188012
12.02.2015,Thursday,PARK,200 Block of STATES ST,-122.4390366,37.76351755
12.02.2015,Thursday,MISSION,19TH ST . SHOTWELL ST,-122.4159298,37.760433
12.02.2015,Thursday,PARK,FELL ST . STANYAN ST,-122.4539816,37.77142786
12.02.2015,Thursday,BAYVIEW,1400 Block of NEWCOMB AV,-122.386955,37.73369177
12.02.2015,Thursday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.02.2015,Thursday,TARAVAL,0 Block of LURLINE ST,-122.4711687,37.75938713
12.02.2015,Thursday,MISSION,200 Block of VALENCIA ST,-122.4222977,37.76844274
12.02.2015,Thursday,MISSION,2700 Block of 25TH ST,-122.4057285,37.75181077
12.02.2015,Thursday,SOUTHERN,800 Block of BRANNAN ST,-122.404385,37.77219582
12.02.2015,Thursday,SOUTHERN,800 Block of BRANNAN ST,-122.404385,37.77219582
12.02.2015,Thursday,SOUTHERN,800 Block of BRANNAN ST,-122.404385,37.77219582
12.02.2015,Thursday,MISSION,2700 Block of 25TH ST,-122.4057285,37.75181077
12.02.2015,Thursday,MISSION,2700 Block of 25TH ST,-122.4057285,37.75181077
12.02.2015,Thursday,TENDERLOIN,ELLIS ST . LEAVENWORTH ST,-122.4144332,37.78465763
12.02.2015,Thursday,NORTHERN,VANNESS AV . PINE ST,-122.4221395,37.78941076
12.02.2015,Thursday,NORTHERN,VANNESS AV . PINE ST,-122.4221395,37.78941076
12.02.2015,Thursday,NORTHERN,VANNESS AV . PINE ST,-122.4221395,37.78941076
12.02.2015,Thursday,NORTHERN,VANNESS AV . PINE ST,-122.4221395,37.78941076
12.02.2015,Thursday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.02.2015,Thursday,INGLESIDE,100 Block of NEWMAN ST,-122.4172773,37.73768085
12.02.2015,Thursday,SOUTHERN,5TH ST . MARKET ST,-122.4080683,37.78399168
12.02.2015,Thursday,SOUTHERN,500 Block of HOWARD ST,-122.3969347,37.78774685
12.02.2015,Thursday,MISSION,16TH ST . MISSION ST,-122.4196718,37.76505012
12.02.2015,Thursday,MISSION,16TH ST . MISSION ST,-122.4196718,37.76505012
12.02.2015,Thursday,BAYVIEW,17TH ST . CONNECTICUT ST,-122.3977416,37.76507287
12.02.2015,Thursday,TENDERLOIN,OFARRELL ST . POWELL ST,-122.4080405,37.7864094
12.02.2015,Thursday,CENTRAL,BUSH ST . HYDE ST,-122.4170193,37.78910955
12.02.2015,Thursday,TENDERLOIN,300 Block of ELLIS ST,-122.4119658,37.78491419
12.02.2015,Thursday,RICHMOND,400 Block of 10TH AV,-122.4684247,37.77984435
12.02.2015,Thursday,RICHMOND,300 Block of ANZA ST,-122.4503296,37.78063167
13.02.2015,Thursday,BAYVIEW,1400 Block of 18TH ST,-122.397015,37.7624951
13.02.2015,Thursday,RICHMOND,200 Block of 32ND AV,-122.4926929,37.78510129
13.02.2015,Thursday,NORTHERN,500 Block of FELL ST,-122.4269023,37.77536469
13.02.2015,Thursday,TARAVAL,0 Block of MAJESTIC AV,-122.4513736,37.71769933
13.02.2015,Thursday,BAYVIEW,2000 Block of THOMAS AV,-122.3988977,37.73446961
13.02.2015,Thursday,RICHMOND,5200 Block of CALIFORNIA ST,-122.4736974,37.78445031
13.02.2015,Thursday,SOUTHERN,1100 Block of MISSION ST,-122.4128343,37.77779031
13.02.2015,Thursday,TARAVAL,500 Block of LAKEVIEW AV,-122.4556092,37.71818117
13.02.2015,Thursday,BAYVIEW,1400 Block of 18TH ST,-122.397015,37.7624951
13.02.2015,Thursday,MISSION,400 Block of COLLINGWOOD ST,-122.43563,37.75507357
13.02.2015,Thursday,MISSION,400 Block of COLLINGWOOD ST,-122.43563,37.75507357
13.02.2015,Thursday,MISSION,400 Block of COLLINGWOOD ST,-122.43563,37.75507357
13.02.2015,Thursday,MISSION,400 Block of COLLINGWOOD ST,-122.43563,37.75507357
13.02.2015,Thursday,BAYVIEW,2000 Block of THOMAS AV,-122.3988977,37.73446961
13.02.2015,Thursday,MISSION,0 Block of LIBERTY ST,-122.4222858,37.75769051
13.02.2015,Thursday,CENTRAL,1300 Block of POWELL ST,-122.4101875,37.79669748
13.02.2015,Sunday,NORTHERN,1200 Block of POLK ST,-122.420327,37.78845216
13.02.2015,Sunday,TENDERLOIN,TAYLOR ST . GEARY ST,-122.4115188,37.7869409
13.02.2015,Sunday,MISSION,400 Block of CASTRO ST,-122.4351501,37.76175972
13.02.2015,Sunday,NORTHERN,FERN ST . VANNESS AV,-122.421861,37.78801163
13.02.2015,Sunday,PARK,1600 Block of MCALLISTER ST,-122.4392014,37.77763423
13.02.2015,Sunday,TENDERLOIN,0 Block of POWELL ST,-122.4078454,37.78509432
13.02.2015,Sunday,RICHMOND,200 Block of 15TH AV,-122.4741077,37.78342507
13.02.2015,Sunday,TARAVAL,1500 Block of 44TH AV,-122.5035177,37.75770551
13.02.2015,Sunday,MISSION,500 Block of CASTRO ST,-122.4349948,37.76006971
13.02.2015,Sunday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
13.02.2015,Sunday,CENTRAL,600 Block of PACIFIC AV,-122.4060302,37.79705855
13.02.2015,Sunday,CENTRAL,300 Block of THE EMBARCADERONORTH ST,-122.3963744,37.79805325
13.02.2015,Sunday,MISSION,500 Block of CASTRO ST,-122.4349948,37.76006971
13.02.2015,Sunday,INGLESIDE,0 Block of AGNON AV,-122.4223618,37.73466341
13.02.2015,Sunday,NORTHERN,PAGE ST . WEBSTER ST,-122.4289919,37.77324587
13.02.2015,Sunday,NORTHERN,800 Block of OFARRELL ST,-122.4187296,37.7850075
13.02.2015,Sunday,NORTHERN,800 Block of OFARRELL ST,-122.4187296,37.7850075
13.02.2015,Sunday,CENTRAL,1600 Block of THE EMBARCADERONORTH ST,-122.4107742,37.80843502
13.02.2015,Sunday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
13.02.2015,Sunday,CENTRAL,500 Block of GEARY ST,-122.4119559,37.78693919
13.02.2015,Sunday,INGLESIDE,600 Block of MOULTRIE ST,-122.4159411,37.73660829
13.02.2015,Sunday,PARK,2000 Block of EDDY ST,-122.4408867,37.78038602
13.02.2015,Sunday,PARK,0 Block of BARCELONA AV,-122.4444974,37.78027232
13.02.2015,Sunday,TARAVAL,2300 Block of 39TH AV,-122.4972501,37.74301809
13.02.2015,Sunday,PARK,2000 Block of EDDY ST,-122.4408867,37.78038602
13.02.2015,Sunday,NORTHERN,1600 Block of FILLMORE ST,-122.4330687,37.7847515
13.02.2015,Sunday,BAYVIEW,100 Block of HAMILTON ST,-122.4108278,37.72905904
13.02.2015,Sunday,BAYVIEW,100 Block of HAMILTON ST,-122.4108278,37.72905904
13.02.2015,Sunday,BAYVIEW,100 Block of HAMILTON ST,-122.4108278,37.72905904
13.02.2015,Sunday,BAYVIEW,100 Block of HAMILTON ST,-122.4108278,37.72905904
13.02.2015,Sunday,MISSION,400 Block of CASTRO ST,-122.4351501,37.76175972
13.02.2015,Sunday,MISSION,400 Block of CASTRO ST,-122.4351501,37.76175972
13.02.2015,Sunday,RICHMOND,500 Block of 6TH AV,-122.4640074,37.7781481
13.02.2015,Sunday,RICHMOND,3500 Block of BALBOA ST,-122.4967949,37.77568431
13.02.2015,Sunday,CENTRAL,1200 Block of GREEN ST,-122.4193799,37.79814322
13.02.2015,Sunday,CENTRAL,400 Block of BROADWAY ST,-122.4050655,37.79801347
13.02.2015,Sunday,RICHMOND,7600 Block of GEARY BL,-122.5013319,37.77920212
13.02.2015,Sunday,CENTRAL,1200 Block of GREEN ST,-122.4193799,37.79814322
13.02.2015,Sunday,CENTRAL,1200 Block of GREEN ST,-122.4193799,37.79814322
13.02.2015,Sunday,TARAVAL,100 Block of MAYWOOD DR,-122.4618959,37.73341199
13.02.2015,Sunday,TARAVAL,2400 Block of 46TH AV,-122.5046229,37.74081475
13.02.2015,Sunday,SOUTHERN,5TH ST . MISSION ST,-122.406482,37.78273179
13.02.2015,Sunday,INGLESIDE,1500 Block of GUERRERO ST,-122.4224802,37.74676575
13.02.2015,Sunday,CENTRAL,1200 Block of GREEN ST,-122.4193799,37.79814322
13.02.2015,Sunday,SOUTHERN,200 Block of TOWNSEND ST,-122.3930672,37.77867854
13.02.2015,Sunday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
13.02.2015,Sunday,TENDERLOIN,EDDY ST . LEAVENWORTH ST,-122.414243,37.78372403
13.02.2015,Sunday,TENDERLOIN,EDDY ST . LEAVENWORTH ST,-122.414243,37.78372403
13.02.2015,Sunday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
13.02.2015,Sunday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
13.02.2015,Sunday,MISSION,3400 Block of 25TH ST,-122.4191358,37.75064361
13.02.2015,Sunday,NORTHERN,WILLOW ST . FRANKLIN ST,-122.422559,37.78315195
13.02.2015,Sunday,NORTHERN,WILLOW ST . FRANKLIN ST,-122.422559,37.78315195
13.02.2015,Sunday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
13.02.2015,Sunday,MISSION,CASTRO ST . 18TH ST,-122.4350029,37.76088781
13.02.2015,Sunday,SOUTHERN,HOWARD ST . DORE ST,-122.4137703,37.77451581
13.02.2015,Sunday,TARAVAL,100 Block of FONT BL,-122.4736441,37.71555367
13.02.2015,Sunday,PARK,2000 Block of HAYES ST,-122.4501547,37.77336401
13.02.2015,Sunday,RICHMOND,GOLDEN GATE AV . TEMESCAL TR,-122.4522345,37.7769754
13.02.2015,Sunday,PARK,1500 Block of GOLDEN GATE AV,-122.4360677,37.77898508
13.02.2015,Sunday,NORTHERN,TURK ST . POLK ST,-122.4189964,37.78216891
13.02.2015,Sunday,PARK,0 Block of GLENDALE ST,-122.4427322,37.75637377
13.02.2015,Sunday,PARK,0 Block of GLENDALE ST,-122.4427322,37.75637377
13.02.2015,Sunday,SOUTHERN,500 Block of NATOMA ST,-122.4093252,37.77881574
13.02.2015,Sunday,CENTRAL,COLUMBUS AV . CHESTNUT ST,-122.4148785,37.80354086
13.02.2015,Sunday,CENTRAL,COLUMBUS AV . CHESTNUT ST,-122.4148785,37.80354086
13.02.2015,Sunday,RICHMOND,700 Block of 11TH AV,-122.4690893,37.77417624
13.02.2015,Sunday,SOUTHERN,800 Block of MARKET ST,-122.4076335,37.78418935
13.02.2015,Sunday,INGLESIDE,200 Block of PUTNAM ST,-122.4109851,37.73632413
13.02.2015,Sunday,CENTRAL,100 Block of DRUMM ST,-122.3966123,37.79504468
13.02.2015,Sunday,NORTHERN,3200 Block of FILLMORE ST,-122.4360718,37.79962242
13.02.2015,Sunday,SOUTHERN,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707
13.02.2015,Sunday,TARAVAL,4100 Block of IRVING ST,-122.5023136,37.76239565
13.02.2015,Sunday,TENDERLOIN,GOLDEN GATE AV . LEAVENWORTH ST,-122.4138696,37.78186219
13.02.2015,Sunday,MISSION,16TH ST . MISSION ST,-122.4196718,37.76505012
13.02.2015,Sunday,NORTHERN,1700 Block of STEINER ST,-122.4347573,37.78542771
13.02.2015,Sunday,TENDERLOIN,GOLDEN GATE AV . LEAVENWORTH ST,-122.4138696,37.78186219
13.02.2015,Sunday,TENDERLOIN,GOLDEN GATE AV . LEAVENWORTH ST,-122.4138696,37.78186219
13.02.2015,Sunday,TENDERLOIN,GOLDEN GATE AV . LEAVENWORTH ST,-122.4138696,37.78186219
13.02.2015,Sunday,TENDERLOIN,GOLDEN GATE AV . LEAVENWORTH ST,-122.4138696,37.78186219
13.02.2015,Sunday,TENDERLOIN,GOLDEN GATE AV . LEAVENWORTH ST,-122.4138696,37.78186219
13.02.2015,Sunday,NORTHERN,1300 Block of WEBSTER ST,-122.4310464,37.78302957
13.02.2015,Sunday,SOUTHERN,800 Block of MISSION ST,-122.4053955,37.78351007
13.02.2015,Sunday,INGLESIDE,600 Block of RUSSIA AV,-122.432013,37.71905655
13.02.2015,Sunday,SOUTHERN,200 Block of KING ST,-122.3931106,37.77731032
13.02.2015,Sunday,SOUTHERN,200 Block of KING ST,-122.3931106,37.77731032
13.02.2015,Sunday,SOUTHERN,800 Block of MISSION ST,-122.4053955,37.78351007
13.02.2015,Sunday,INGLESIDE,0 Block of GOLDMINE DR,-122.4372102,37.74381266
13.02.2015,Sunday,BAYVIEW,SILVER AV . SAN BRUNO AV,-122.4056103,37.73243886
13.02.2015,Sunday,BAYVIEW,SILVER AV . SAN BRUNO AV,-122.4056103,37.73243886
13.02.2015,Sunday,INGLESIDE,4600 Block of MISSION ST,-122.4350413,37.72425605
13.02.2015,Sunday,INGLESIDE,4600 Block of MISSION ST,-122.4350413,37.72425605
13.02.2015,Sunday,CENTRAL,2700 Block of HYDE ST,-122.4205347,37.80618922
13.02.2015,Sunday,SOUTHERN,800 Block of MISSION ST,-122.4053955,37.78351007
13.02.2015,Sunday,TENDERLOIN,400 Block of JONES ST,-122.4127588,37.7850961
13.02.2015,Sunday,INGLESIDE,4500 Block of MISSION ST,-122.4342633,37.72549691
13.02.2015,Sunday,CENTRAL,MASON ST . GREENWICH ST,-122.4122852,37.7990945
13.02.2015,Sunday,SOUTHERN,800 Block of MISSION ST,-122.4062266,37.78285379
13.02.2015,Sunday,CENTRAL,400 Block of POWELL ST,-122.4084319,37.78877727
13.02.2015,Sunday,CENTRAL,400 Block of POWELL ST,-122.4084319,37.78877727
13.02.2015,Sunday,NORTHERN,1100 Block of GOUGH ST,-122.4245611,37.7843677
13.02.2015,Sunday,INGLESIDE,100 Block of CRESCENT AV,-122.4211438,37.73515911
13.02.2015,Sunday,INGLESIDE,100 Block of CRESCENT AV,-122.4211438,37.73515911
13.02.2015,Sunday,INGLESIDE,100 Block of CRESCENT AV,-122.4211438,37.73515911
13.02.2015,Sunday,RICHMOND,700 Block of 22ND AV,-122.4811136,37.7736288
13.02.2015,Sunday,NORTHERN,400 Block of DUBOCE AV,-122.4307964,37.76930184
13.02.2015,Sunday,NORTHERN,400 Block of DUBOCE AV,-122.4307964,37.76930184
13.02.2015,Sunday,PARK,OFARRELL ST . BEIDEMAN ST,-122.438454,37.7825593
13.02.2015,Sunday,RICHMOND,3400 Block of CABRILLO ST,-122.4955835,37.7738669
13.02.2015,Sunday,RICHMOND,3400 Block of CABRILLO ST,-122.4955835,37.7738669
13.02.2015,Sunday,INGLESIDE,ELLINGTON AV . MOUNT VERNON AV,-122.4432564,37.7150428
13.02.2015,Sunday,NORTHERN,400 Block of DUBOCE AV,-122.4307964,37.76930184
13.02.2015,Sunday,SOUTHERN,100 Block of NEWMONTGOMERY ST,-122.399289,37.78638302
13.02.2015,Sunday,BAYVIEW,BAY SHORE BL . PAUL AV,-122.4007846,37.72361678
13.02.2015,Sunday,TENDERLOIN,300 Block of TURK ST,-122.4148786,37.7826335
13.02.2015,Sunday,SOUTHERN,MISSION ST . 8TH ST,-122.4131609,37.77745666
13.02.2015,Sunday,TENDERLOIN,300 Block of OFARRELL ST,-122.4105093,37.78604322
13.02.2015,Sunday,SOUTHERN,700 Block of MISSION ST,-122.40307,37.78526863
13.02.2015,Sunday,SOUTHERN,700 Block of MISSION ST,-122.40307,37.78526863
13.02.2015,Sunday,MISSION,2000 Block of MISSION ST,-122.4196583,37.76422056
13.02.2015,Sunday,PARK,1000 Block of HAIGHT ST,-122.4395383,37.77089572
13.02.2015,Sunday,CENTRAL,300 Block of POWELL ST,-122.4083843,37.78782711
13.02.2015,Sunday,RICHMOND,GEARY BL . 8TH AV,-122.466428,37.7809231
13.02.2015,Sunday,CENTRAL,400 Block of JEFFERSON ST,-122.4199416,37.80774879
13.02.2015,Sunday,CENTRAL,GEARY ST . STOCKTON ST,-122.4065923,37.7875673
13.02.2015,Sunday,CENTRAL,1500 Block of HYDE ST,-122.418273,37.79501537
13.02.2015,Sunday,NORTHERN,1500 Block of EDDY ST,-122.4331778,37.78137581
13.02.2015,Sunday,NORTHERN,1500 Block of EDDY ST,-122.4331778,37.78137581
13.02.2015,Sunday,TENDERLOIN,0 Block of UNITEDNATIONS PZ,-122.4143122,37.77983392
13.02.2015,Sunday,PARK,1700 Block of FULTON ST,-122.4456306,37.7758528
13.02.2015,Sunday,NORTHERN,FILLMORE ST . WALLER ST,-122.4302635,37.7711731
13.02.2015,Sunday,PARK,FULTON ST . STANYAN ST,-122.4546368,37.77476002
13.02.2015,Sunday,TENDERLOIN,100 Block of EDDY ST,-122.4101571,37.78429738
13.02.2015,Sunday,TENDERLOIN,100 Block of EDDY ST,-122.4101571,37.78429738
13.02.2015,Sunday,TENDERLOIN,100 Block of EDDY ST,-122.4101571,37.78429738
13.02.2015,Sunday,BAYVIEW,1200 Block of PALOU AV,-122.3843367,37.73031898
13.02.2015,Sunday,NORTHERN,PINE ST . LAGUNA ST,-122.4287152,37.78857545
13.02.2015,Sunday,TARAVAL,2400 Block of 21ST AV,-122.4776994,37.74200828
13.02.2015,Sunday,MISSION,300 Block of GUERRERO ST,-122.4242961,37.76557148
13.02.2015,Sunday,CENTRAL,0 Block of NORTHPOINT ST,-122.4081094,37.80731803
13.02.2015,Sunday,MISSION,1000 Block of SOUTH VAN NESS AV,-122.4165727,37.75635629
13.02.2015,Sunday,NORTHERN,2100 Block of POLK ST,-122.421798,37.79644042
13.02.2015,Sunday,NORTHERN,2100 Block of POLK ST,-122.421798,37.79644042
13.02.2015,Sunday,NORTHERN,1200 Block of GOUGH ST,-122.4244245,37.78438515
13.02.2015,Sunday,MISSION,600 Block of VALENCIA ST,-122.4217477,37.76274366
13.02.2015,Sunday,MISSION,600 Block of VALENCIA ST,-122.4217477,37.76274366
13.02.2015,Sunday,MISSION,2000 Block of MARKET ST,-122.4269556,37.76924706
13.02.2015,Sunday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
13.02.2015,Sunday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
13.02.2015,Sunday,CENTRAL,1000 Block of UNION ST,-122.4169276,37.79941513
13.02.2015,Sunday,INGLESIDE,200 Block of CHENERY ST,-122.4268411,37.73770605
13.02.2015,Sunday,RICHMOND,MARTIN LUTHER KING JR DR . 7TH AV,-122.4643833,37.7664286
13.02.2015,Sunday,BAYVIEW,LANE ST . PALOU AV,-122.3890381,37.73292
13.02.2015,Sunday,NORTHERN,1100 Block of FILLMORE ST,-122.4319796,37.78004785
13.02.2015,Sunday,TARAVAL,1300 Block of 28TH AV,-122.486773,37.76218534
13.02.2015,Sunday,SOUTHERN,500 Block of MARKET ST,-122.4001948,37.79005279
13.02.2015,Sunday,BAYVIEW,0 Block of CAMERON WY,-122.3858792,37.72028698
13.02.2015,Sunday,BAYVIEW,100 Block of ALBATROSS CT,-122.3722028,37.72838119
13.02.2015,Sunday,PARK,300 Block of LAGUNAHONDA BL,-122.4589513,37.74810926
13.02.2015,Sunday,NORTHERN,HERMANN ST . WEBSTER ST,-122.4284279,37.77045048
13.02.2015,Sunday,NORTHERN,HERMANN ST . WEBSTER ST,-122.4284279,37.77045048
13.02.2015,Sunday,NORTHERN,HERMANN ST . WEBSTER ST,-122.4284279,37.77045048
13.02.2015,Sunday,PARK,HAIGHT ST . STANYAN ST,-122.4535346,37.7691663
13.02.2015,Sunday,CENTRAL,1100 Block of BUSH ST,-122.4162212,37.78926723
13.02.2015,Sunday,MISSION,CHURCH ST . CUMBERLAND ST,-122.4281279,37.75889083
13.02.2015,Sunday,MISSION,CHURCH ST . CUMBERLAND ST,-122.4281279,37.75889083
13.02.2015,Sunday,BAYVIEW,1700 Block of NEWCOMB AV,-122.3925634,37.73687431
13.02.2015,Sunday,RICHMOND,GREAT HY . LINCOLN WY,-122.51034,37.76400006
13.02.2015,Sunday,MISSION,400 Block of CASTRO ST,-122.4350121,37.76176772
13.02.2015,Sunday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
13.02.2015,Sunday,CENTRAL,0 Block of DRUMM ST,-122.3964219,37.79414474
13.02.2015,Sunday,TARAVAL,KIRKHAM ST . 28TH AV,-122.4865111,37.7594046
13.02.2015,Sunday,INGLESIDE,300 Block of PARK ST,-122.417965,37.7364362
13.02.2015,Sunday,NORTHERN,2200 Block of VALLEJO ST,-122.4343179,37.79538273
13.02.2015,Sunday,TARAVAL,FARALLONES ST . PLYMOUTH AV,-122.4560599,37.71407821
13.02.2015,Sunday,PARK,1000 Block of FULTON ST,-122.4340461,37.77732928
13.02.2015,Sunday,CENTRAL,POST ST . STOCKTON ST,-122.4067754,37.78849829
13.02.2015,Sunday,TENDERLOIN,OFARRELL ST . POWELL ST,-122.4080405,37.7864094
13.02.2015,Sunday,NORTHERN,0 Block of DANIELBURNHAM CT,-122.4225406,37.78690887
13.02.2015,Sunday,SOUTHERN,1900 Block of MARKET ST,-122.425669,37.7702452
13.02.2015,Sunday,SOUTHERN,700 Block of MARKET ST,-122.4039191,37.7871161
13.02.2015,Sunday,NORTHERN,200 Block of LAGUNA ST,-122.4256315,37.77297857
13.02.2015,Sunday,MISSION,CLIPPER ST . CASTRO ST,-122.4338534,37.74889708
13.02.2015,Sunday,INGLESIDE,100 Block of PERSIA AV,-122.4347643,37.72261614
13.02.2015,Sunday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
13.02.2015,Sunday,TENDERLOIN,100 Block of GOLDEN GATE AV,-122.413048,37.78191196
13.02.2015,Sunday,MISSION,CLIPPER ST . CASTRO ST,-122.4338534,37.74889708
13.02.2015,Sunday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
13.02.2015,Sunday,RICHMOND,400 Block of 41ST AV,-122.5019473,37.7793965
13.02.2015,Sunday,TARAVAL,OCEAN AV . COUNTRYCLUB DR,-122.4951407,37.73184676
13.02.2015,Sunday,NORTHERN,BRODERICK ST . CHESTNUT ST,-122.4445184,37.79976505
13.02.2015,Sunday,MISSION,4100 Block of 20TH ST,-122.4341704,37.75777354
13.02.2015,Sunday,NORTHERN,1400 Block of SUTTER ST,-122.4242301,37.78717856
13.02.2015,Sunday,NORTHERN,1400 Block of SUTTER ST,-122.4242301,37.78717856
13.02.2015,Sunday,NORTHERN,1400 Block of SUTTER ST,-122.4242301,37.78717856
